-1.42323	-1
0.996317	1
1.61347	1
1.20025	1
-1.12458	-1
-1.44728	-1
0.99705	1
-1.02433	-1
-1.41473	-1
-1.13419	-1
1.00244	1
-1.19682	-1
-1.25957	-1
1.0028	1
-1.0901	-1
-1.1542	-1
1.22621	1
1.38711	1
1.01219	1
-1.4039	-1
-1.02315	-1
1.0017	1
-1.43393	-1
-1.2811	-1
-1.06023	-1
1.42994	1
-1.09013	-1
-1.00597	-1
-1.61776	-1
1.46076	1
-1.0173	-1
-1.42619	-1
1.14118	1
1.05795	1
-1.17219	-1
-1.43073	-1
-1.21428	-1
-1.269	-1
0.996938	1
-1.14976	-1
0.997844	1
1.16051	1
1.0078	1
-1.17768	-1
-1.29093	-1
1.37935	1
1.1765	1
0.976052	1
-1.50777	-1
-1.42271	-1
-1.46473	-1
-0.931875	-1
-0.99424	-1
-0.995947	-1
-1.03109	-1
-1.17535	-1
-1.34352	-1
-0.997265	-1
-1.15008	-1
-1.00975	-1
-1.25789	-1
-1.0211	-1
-1.45858	-1
-1.02483	-1
0.971696	1
-1.16477	-1
-1.00811	-1
-1.76346	-1
-1.00798	-1
-1.00622	-1
-1.27371	-1
-1.01363	-1
-1.47887	-1
1.25797	1
-1.47778	-1
1.01134	1
-1.0788	-1
0.999844	1
-1.00569	-1
1.15535	1
-1.63719	-1
-1.45955	-1
1.44721	1
1.24138	1
-1.90554	-1
-1.30745	-1
-1.16915	-1
-1.08418	-1
-1.02727	-1
-1.1037	-1
0.998539	1
-1.56877	-1
-1.88252	-1
-1.06418	-1
-1.4381	-1
-1.02575	-1
0.996526	1
1.01063	1
-1.01429	-1
-1.05858	-1
-1.24125	-1
1.38867	1
-1.03032	-1
1.00474	1
-1.4773	-1
-1.42788	-1
-1.17009	-1
-1.0207	-1
1.00447	1
-1.0061	-1
-1.01837	-1
-1.03471	-1
-1.27946	-1
-1.07999	-1
-1.54067	-1
1.01198	1
-1.56874	-1
-1.04931	-1
1.00152	1
-1.52977	-1
1.30057	1
-1.11388	-1
1.31048	1
1.04531	1
0.99459	1
-1.02045	-1
-1.02804	-1
0.999053	1
-1.05614	-1
1.00786	1
1.67275	1
-1.20358	-1
-1.06318	-1
-1.23038	-1
-1.07401	-1
-1.36615	-1
-1.11189	-1
-1.02201	-1
-1.19874	-1
-1.29644	-1
-1.21149	-1
1.06031	1
-1.52714	-1
-1.1602	-1
-1.57078	-1
-1.01911	-1
-1.50364	-1
-1.40954	-1
-1.21996	-1
-1.76501	-1
-1.04104	-1
-1.57355	-1
1.01427	1
1.20701	1
-1.04053	-1
-1.01586	-1
1.14022	1
-1.05186	-1
-1.02193	-1
1.17072	1
-1.033	-1
-1.08361	-1
-1.50431	-1
-1.00885	-1
-1.02501	-1
0.959397	1
-1.23141	-1
-1.0965	-1
-1.41876	-1
-1.32455	-1
-1.02175	-1
-1.54219	-1
1.01153	1
-1.50646	-1
1.22564	1
-1.35019	-1
-1.07814	-1
-1.09853	-1
-1.08302	-1
1.00474	1
0.968388	1
-1.01712	-1
1.0133	1
-1.35276	-1
-1.11587	-1
-1.0209	-1
-1.20203	-1
1.25518	1
-1.11269	-1
0.832509	1
-1.01368	-1
1.16738	1
-1.06492	-1
1.00867	1
1.00331	1
0.983532	1
-1.16878	-1
1.14198	1
-1.02516	-1
-1.29384	-1
1.01446	1
-1.0072	-1
-1.01637	-1
-1.41727	-1
0.177709	1
-1.47468	-1
0.99424	1
-1.51192	-1
-1.15088	-1
-1.04334	-1
-0.993637	-1
-1.07371	-1
0.994143	1
-1.02624	-1
-1.00929	-1
-1.11107	-1
-1.10761	-1
-1.00537	-1
1.37046	1
0.990768	1
-1.21586	-1
1.01186	1
1.30466	1
1.00619	1
-1.12014	-1
-1.01399	-1
-1.32039	-1
-1.26898	-1
-0.996924	-1
-1.00686	-1
-1.12795	-1
-1.08564	-1
-1.03074	-1
0.982036	1
0.984979	1
-1.0284	-1
-1.49426	-1
-1.56433	-1
-1.00712	-1
-1.03052	-1
-1.3131	-1
1.00776	1
-1.38443	-1
-1.04793	-1
-1.03205	-1
-1.02461	-1
-1.00335	-1
-1.3318	-1
-1.29354	-1
-1.02989	-1
-1.00696	-1
-1.00998	-1
-1.0097	-1
-1.0493	-1
-1.01398	-1
1.00499	1
1.70766	1
-1.4369	-1
-1.43635	-1
-1.24767	-1
-1.19188	-1
-1.00219	-1
-1.54194	-1
-1.29937	-1
-1.40391	-1
-1.03253	-1
1.18134	1
-1.48964	-1
-1.00847	-1
-1.05255	-1
1.01694	1
-1.03419	-1
-1.02675	-1
-1.00633	-1
0.921242	1
-1.09255	-1
1.33109	1
-1.09525	-1
-1.11885	-1
-1.33357	-1
1.03032	1
1.31274	1
-1.54485	-1
1.29157	1
-1.13588	-1
-1.01209	-1
-1.14618	-1
-1.01997	-1
-1.09066	-1
-1.08711	-1
-1.02279	-1
0.561415	1
1.00585	1
-1.42154	-1
-1.01238	-1
-1.32194	-1
-1.02089	-1
1.04981	1
1.31312	1
1.00371	1
-1.14266	-1
1.15519	1
1.0107	1
1.31966	1
1.00758	1
-1.02905	-1
1.01183	1
-1.00533	-1
-1.16247	-1
-1.06063	-1
0.985086	1
-1.09706	-1
-1.14912	-1
-1.25104	-1
0.990734	1
-1.48531	-1
-1.01158	-1
1.22947	1
-1.01962	-1
1.16001	1
-1.27479	-1
-1.11867	-1
-1.12922	-1
1.44678	1
1.09088	1
1.35789	1
-1.22782	-1
1.00753	1
-1.40977	-1
1.01132	1
1.05332	1
-1.06654	-1
-1.02345	-1
-1.31203	-1
0.989654	1
-1.42139	-1
-1.03294	-1
0.986827	1
-1.23337	-1
1.11179	1
1.01287	1
-1.0283	-1
1.52043	1
-1.00725	-1
1.05073	1
-1.00961	-1
1.28193	1
1.06583	1
-1.00362	-1
1.40879	1
-1.02625	-1
1.01899	1
-1.53023	-1
1.1059	1
-1.02176	-1
1.01211	1
-1.29957	-1
1.0042	1
0.997101	1
-1.29321	-1
-1.64728	-1
1.35334	1
-1.14385	-1
-1.34958	-1
-1.00953	-1
1.0655	1
0.993458	1
-1.25833	-1
-1.12411	-1
-1.0109	-1
-1.27897	-1
-1.03014	-1
-1.29601	-1
-1.02006	-1
-1.0039	-1
-1.6939	-1
-1.09267	-1
1.00615	1
-1.21636	-1
1.00335	1
-0.994033	-1
1.01047	1
-1.02949	-1
-1.02393	-1
1.19627	1
-1.62685	-1
-1.21743	-1
1.23175	1
-1.09609	-1
1.38677	1
1.05375	1
-1.24863	-1
-1.01601	-1
-1.23094	-1
-1.23153	-1
-1.00563	-1
-1.17188	-1
-1.48905	-1
-1.02249	-1
0.978466	1
-0.990788	-1
1.09201	1
-1.00925	-1
-1.01433	-1
-1.13032	-1
-1.16662	-1
-1.02237	-1
-1.30165	-1
-1.01289	-1
1.00348	1
-1.00546	-1
-1.01173	-1
-1.33341	-1
-1.53685	-1
-1.26442	-1
1.03822	1
-1.01281	-1
0.989656	1
1.0125	1
-1.34388	-1
-1.0775	-1
0.794112	1
-1.24706	-1
-1.38468	-1
1.09724	1
1.00569	1
1.01707	1
0.968922	1
-1.03625	-1
-1.02154	-1
-1.08986	-1
0.999226	1
0.99923	1
-1.0435	-1
-1.01932	-1
-1.01712	-1
-0.956802	-1
-1.00527	-1
-1.02138	-1
-1.20536	-1
-1.3644	-1
-1.07777	-1
-1.42297	-1
-1.26263	-1
-1.01181	-1
-1.38498	-1
0.993905	1
-1.23714	-1
0.979709	1
1.01192	1
1.00203	1
-1.37799	-1
1.73135	1
-1.01303	-1
1.00416	1
-1.02896	-1
-1.19266	-1
-1.94787	-1
-1.20063	-1
-1.21178	-1
-1.23098	-1
-1.34222	-1
-1.13274	-1
1.24361	1
-1.13292	-1
-1.00995	-1
-1.03458	-1
-1.36212	-1
0.995738	1
1.1139	1
1.005	1
-1.26242	-1
1.29676	1
-1.06158	-1
-0.363875	-1
-1.16062	-1
1.01924	1
-1.00353	-1
-1.01013	-1
1.29277	1
-1.03533	-1
1.6017	1
1.19859	1
1.02901	1
1.60952	1
-1.01415	-1
-1.59469	-1
1.13078	1
-1.09983	-1
0.997941	1
-1.11564	-1
1.034	1
-1.03495	-1
1.05824	1
1.00229	1
1.20909	1
-1.19366	-1
-1.02981	-1
1.38108	1
1.0137	1
-1.45454	-1
1.00905	1
-1.00248	-1
-1.00922	-1
-1.30183	-1
-1.00972	-1
-1.10096	-1
-1.00903	-1
-1.38358	-1
0.521124	1
-1.21712	-1
-1.27827	-1
-1.66539	-1
-1.52381	-1
-1.30956	-1
-1.31478	-1
-1.01236	-1
0.850069	1
-1.62886	-1
1.00083	1
1.00567	1
-1.02361	-1
-1.01132	-1
-1.04333	-1
1.00244	1
-1.01792	-1
-1.0105	-1
-1.82204	-1
1.36599	1
-1.2049	-1
-1.01872	-1
-1.01247	-1
-1.3452	-1
1.30894	1
-1.08355	-1
0.9922	1
-1.02225	-1
1.26217	1
-1.02481	-1
0.953848	1
1.52122	1
1.34428	1
-1.07494	-1
1.1655	1
-1.10003	-1
0.979626	1
-1.68647	-1
1.00914	1
-1.0419	-1
-1.01207	-1
-1.02333	-1
-1.2026	-1
-1.27036	-1
-1.17578	-1
-1.04223	-1
-1.01317	-1
-1.28164	-1
-1.02542	-1
-1.34864	-1
0.307924	1
-1.01025	-1
